module	symbol
FC-CT-5	TUBA1C
FC-CT-5	RPL3
FC-CT-5	RPL34
FC-CT-5	GABARAP
FC-CT-5	COX6A1
FC-CT-5	SET
FC-CT-5	B3GAT1
FC-CT-5	LAPTM4A
FC-CT-5	STUB1
FC-CT-5	PPP1CC
FC-CT-5	NUDT3
FC-CT-5	SNPH
FC-CT-5	ITGAV
FC-CT-5	PIP5K1C
FC-CT-5	PTOV1
FC-CT-5	AATK
FC-CT-5	BLOC1S1
FC-CT-5	USF2
FC-CT-5	TJP1
FC-CT-5	ITM2A
FC-CT-5	PALM
FC-CT-5	FXYD1
FC-CT-5	ZBTB16
FC-CT-5	PNPLA6
FC-CT-5	GIT1
FC-CT-5	NPDC1
FC-CT-5	DHX15
FC-CT-5	TNPO2
FC-CT-5	PSMD8
FC-CT-5	SH3BGRL3
FC-CT-5	LRP4
FC-CT-5	MEPCE
FC-CT-5	PLCD1
FC-CT-5	DGKZ
FC-CT-5	SCAP
FC-CT-5	IPO13
FC-CT-5	CLIP2
FC-CT-5	TPPP
FC-CT-5	RNF167
FC-CT-5	HCFC1R1
FC-CT-5	FASTK
FC-CT-5	SGSM2
FC-CT-5	RANGAP1
FC-CT-5	ZNF580
FC-CT-5	C11orf68
FC-CT-5	CHMP1A
FC-CT-5	MARK4
FC-CT-5	WDR13
FC-CT-5	ARRB1
FC-CT-5	EPN1
FC-CT-5	GSK3A
FC-CT-5	CDK5
FC-CT-5	PADI2
FC-CT-5	FBXO2
FC-CT-5	UNC119
FC-CT-5	UBE2M
FC-CT-5	TXN2
FC-CT-5	KCTD2
FC-CT-5	PHF21A
FC-CT-5	MINK1
FC-CT-5	LRP3
FC-CT-5	GIPC1
FC-CT-5	GNA11
FC-CT-5	DEK
FC-CT-5	CREB3
FC-CT-5	NDUFS6
FC-CT-5	TOB1
FC-CT-5	FKBP2
FC-CT-5	SERINC5
FC-CT-5	DBN1
FC-CT-5	SPOP
FC-CT-5	SMARCD3
