module	symbol
FP-CT-6	RPL3
FP-CT-6	LDHA
FP-CT-6	HBB
FP-CT-6	CCDC92
FP-CT-6	ARF3
FP-CT-6	PINK1
FP-CT-6	GPX4
FP-CT-6	NDUFS3
FP-CT-6	RUNDC3A
FP-CT-6	SPOCK2
FP-CT-6	NEDD8
FP-CT-6	NFE2L1
FP-CT-6	GABRB1
FP-CT-6	BSN
FP-CT-6	CNTNAP1
FP-CT-6	PCSK1N
FP-CT-6	CAMKV
FP-CT-6	CDH2
FP-CT-6	RUSC2
FP-CT-6	SDHA
FP-CT-6	PIP5K1C
FP-CT-6	AP2S1
FP-CT-6	PTOV1
FP-CT-6	JUND
FP-CT-6	UQCRC1
FP-CT-6	TSR2
FP-CT-6	SNN
FP-CT-6	PALM
FP-CT-6	EIF3I
FP-CT-6	ROGDI
FP-CT-6	CCT7
FP-CT-6	ZBTB16
FP-CT-6	RABAC1
FP-CT-6	HPCAL4
FP-CT-6	NPDC1
FP-CT-6	SIRPA
FP-CT-6	SH3BGRL3
FP-CT-6	GNAI2
FP-CT-6	ILK
FP-CT-6	EFHD2
FP-CT-6	ARF5
FP-CT-6	CDC16
FP-CT-6	NNAT
FP-CT-6	GPAA1
FP-CT-6	ARHGEF17
FP-CT-6	BSG
FP-CT-6	SNX17
FP-CT-6	RNF167
FP-CT-6	DMTF1
FP-CT-6	SYP
FP-CT-6	FOXG1
FP-CT-6	VPS4B
FP-CT-6	USP47
FP-CT-6	CYC1
FP-CT-6	ACTN1
FP-CT-6	TMOD1
FP-CT-6	SUPT5H
FP-CT-6	B4GALT5
FP-CT-6	GTF3C1
FP-CT-6	USP7
FP-CT-6	FNDC4
FP-CT-6	PIK3C2B
FP-CT-6	USP5
FP-CT-6	MYH9
FP-CT-6	HGS
FP-CT-6	CDC37
FP-CT-6	PPP2R5B
FP-CT-6	TUFM
FP-CT-6	PEF1
FP-CT-6	CYP27A1
FP-CT-6	FAM89B
FP-CT-6	BAP1
FP-CT-6	PNRC1
FP-CT-6	RBM4B
FP-CT-6	IRF2BP1
FP-CT-6	IMP4
FP-CT-6	DNAJB1
FP-CT-6	SETD5
FP-CT-6	DNAJA4
FP-CT-6	CHPF
FP-CT-6	GNA11
FP-CT-6	AKT1
FP-CT-6	FXR2
FP-CT-6	IDH3G
FP-CT-6	CDR2L
FP-CT-6	AP2A2
