module	symbol
PCG-CT-5	FAM107A
PCG-CT-5	MT2A
PCG-CT-5	MT3
PCG-CT-5	GPM6B
PCG-CT-5	GJA1
PCG-CT-5	CD81
PCG-CT-5	ITM2C
PCG-CT-5	MT1X
PCG-CT-5	MT1F
PCG-CT-5	MT1H
PCG-CT-5	HTRA1
PCG-CT-5	ATP1A2
PCG-CT-5	ALDH2
PCG-CT-5	SLC1A3
PCG-CT-5	TUBB2B
PCG-CT-5	ADD3
PCG-CT-5	MT1E
PCG-CT-5	CST3
PCG-CT-5	ATP1B2
PCG-CT-5	KIF1B
PCG-CT-5	AGT
PCG-CT-5	WASF3
PCG-CT-5	CLU
PCG-CT-5	HMGN3
PCG-CT-5	ATF4
PCG-CT-5	NDRG2
PCG-CT-5	GLUL
PCG-CT-5	PRDX6
PCG-CT-5	BAALC
PCG-CT-5	PTPRZ1
PCG-CT-5	LAPTM4A
PCG-CT-5	AHCYL1
PCG-CT-5	RAB31
PCG-CT-5	SERPINE2
PCG-CT-5	GLUD1
PCG-CT-5	NTRK2
PCG-CT-5	PMP2
PCG-CT-5	NCAN
PCG-CT-5	APOE
PCG-CT-5	ALDH9A1
PCG-CT-5	HADHB
PCG-CT-5	PON2
PCG-CT-5	HIF1A
PCG-CT-5	ITGAV
PCG-CT-5	SOX9
PCG-CT-5	GSTM2
PCG-CT-5	SCRG1
PCG-CT-5	ASRGL1
PCG-CT-5	MACF1
PCG-CT-5	TP53BP2
PCG-CT-5	FXYD1
PCG-CT-5	DDIT4
PCG-CT-5	SRI
PCG-CT-5	PGM1
PCG-CT-5	WFS1
PCG-CT-5	EPHX1
PCG-CT-5	MAP3K5
PCG-CT-5	FYN
PCG-CT-5	PLSCR4
PCG-CT-5	LRP4
PCG-CT-5	TMEM47
PCG-CT-5	PLCD1
PCG-CT-5	PPP1R3C
PCG-CT-5	TPD52L1
PCG-CT-5	TSC1
PCG-CT-5	SLC1A2
PCG-CT-5	MLC1
PCG-CT-5	ATP1B3
PCG-CT-5	CAMTA1
PCG-CT-5	PTN
PCG-CT-5	MT1M
PCG-CT-5	SDC4
PCG-CT-5	GSTM1
PCG-CT-5	DECR1
PCG-CT-5	TRAPPC3
PCG-CT-5	F3
PCG-CT-5	SNTA1
PCG-CT-5	FGFR3
PCG-CT-5	SEC16A
PCG-CT-5	AQP4
