module	symbol
FP-AD-3	RPL41
FP-AD-3	PLP1
FP-AD-3	RPS18
FP-AD-3	EEF1A1
FP-AD-3	FTL
FP-AD-3	PTGDS
FP-AD-3	GPM6B
FP-AD-3	CD81
FP-AD-3	RPS3
FP-AD-3	ITM2C
FP-AD-3	RPS16
FP-AD-3	B2M
FP-AD-3	RPS19
FP-AD-3	ATP1A2
FP-AD-3	ALDH2
FP-AD-3	MBP
FP-AD-3	ADD3
FP-AD-3	RPL8
FP-AD-3	RPS6
FP-AD-3	CST3
FP-AD-3	ATP1B2
FP-AD-3	AGT
FP-AD-3	CLU
FP-AD-3	NDRG2
FP-AD-3	GLUL
FP-AD-3	MXI1
FP-AD-3	CALM1
FP-AD-3	RPL18
FP-AD-3	AHCYL1
FP-AD-3	SASH1
FP-AD-3	CLDND1
FP-AD-3	SCD
FP-AD-3	PTP4A2
FP-AD-3	HLA-B
FP-AD-3	RPL29
FP-AD-3	RHOA
FP-AD-3	GPRC5B
FP-AD-3	APOE
FP-AD-3	VIM
FP-AD-3	PON2
FP-AD-3	SIDT2
FP-AD-3	HSPB8
FP-AD-3	HIF1A
FP-AD-3	RPS9
FP-AD-3	RHOB
FP-AD-3	PABPC1
FP-AD-3	ACADVL
FP-AD-3	RING1
FP-AD-3	SOX9
FP-AD-3	EIF4B
FP-AD-3	PABPC3
FP-AD-3	ASRGL1
FP-AD-3	BRD2
FP-AD-3	TJP1
FP-AD-3	PALM
FP-AD-3	MACF1
FP-AD-3	CADM1
FP-AD-3	TTYH1
FP-AD-3	ANXA5
FP-AD-3	ZBTB16
FP-AD-3	CD59
FP-AD-3	CYFIP1
FP-AD-3	HP1BP3
FP-AD-3	KIF5B
FP-AD-3	EPHX1
FP-AD-3	CNN3
FP-AD-3	CD74
FP-AD-3	TUG1
FP-AD-3	GANAB
FP-AD-3	TNPO2
FP-AD-3	YBX1
FP-AD-3	FYN
FP-AD-3	SH3BGRL3
FP-AD-3	GNAI2
FP-AD-3	SLC7A5
FP-AD-3	ABLIM1
FP-AD-3	ILK
FP-AD-3	RGS5
FP-AD-3	CXXC1
FP-AD-3	PPP1R3C
FP-AD-3	TBC1D9B
FP-AD-3	CALCOCO1
FP-AD-3	ARHGEF6
FP-AD-3	BSG
FP-AD-3	POLR2J
FP-AD-3	SLC6A8
FP-AD-3	PSAT1
FP-AD-3	PRKCSH
FP-AD-3	DUSP22
FP-AD-3	PKP4
FP-AD-3	RALGDS
FP-AD-3	PTN
FP-AD-3	HUWE1
FP-AD-3	SQSTM1
FP-AD-3	GNB2
FP-AD-3	VAMP3
FP-AD-3	NCAM1
FP-AD-3	EPB41L2
FP-AD-3	TPP1
FP-AD-3	MAP1A
FP-AD-3	SPATA20
FP-AD-3	F3
FP-AD-3	SLC3A2
FP-AD-3	USP5
FP-AD-3	PARN
FP-AD-3	ARHGEF2
FP-AD-3	MYH9
FP-AD-3	CPSF4
FP-AD-3	AQP4
FP-AD-3	ALG8
FP-AD-3	STAT3
FP-AD-3	CDC42EP4
FP-AD-3	PNRC1
FP-AD-3	TXN2
FP-AD-3	GPX3
FP-AD-3	DNAJB1
FP-AD-3	PHF21A
FP-AD-3	SETD5
FP-AD-3	MAPRE1
FP-AD-3	CHPF
FP-AD-3	GNA11
FP-AD-3	MTUS1
FP-AD-3	GRN
FP-AD-3	PLTP
FP-AD-3	HLA-G
FP-AD-3	VKORC1
FP-AD-3	DUSP1
FP-AD-3	ABL1
FP-AD-3	RYR3
FP-AD-3	PTPN11
FP-AD-3	SPTBN1
FP-AD-3	EI24
FP-AD-3	PFKL
FP-AD-3	WSB1
