module	symbol
NUA-AD-3	GFAP
NUA-AD-3	TMSB10
NUA-AD-3	RPL30
NUA-AD-3	MT3
NUA-AD-3	RPS12
NUA-AD-3	FTH1
NUA-AD-3	SCRN1
NUA-AD-3	PRDX1
NUA-AD-3	DBI
NUA-AD-3	NACA
NUA-AD-3	NCOA4
NUA-AD-3	PHYHIP
NUA-AD-3	DDN
NUA-AD-3	CLU
NUA-AD-3	RPS27A
NUA-AD-3	CSTB
NUA-AD-3	PTTG1IP
NUA-AD-3	PRDX6
NUA-AD-3	ARNT2
NUA-AD-3	CBX6
NUA-AD-3	LAPTM4A
NUA-AD-3	SPP1
NUA-AD-3	RUNDC3A
NUA-AD-3	CSDE1
NUA-AD-3	LMO3
NUA-AD-3	PMP2
NUA-AD-3	RHOA
NUA-AD-3	NUDT3
NUA-AD-3	LGALS1
NUA-AD-3	ST13
NUA-AD-3	MAST3
NUA-AD-3	KBTBD11
NUA-AD-3	HADHB
NUA-AD-3	GOLGA7
NUA-AD-3	HSPB8
NUA-AD-3	MAPK3
NUA-AD-3	PFKFB3
NUA-AD-3	BCL2L2
NUA-AD-3	CA11
NUA-AD-3	KLHDC3
NUA-AD-3	RHOB
NUA-AD-3	LIMCH1
NUA-AD-3	PIP5K1C
NUA-AD-3	DAD1
NUA-AD-3	PPP1R16B
NUA-AD-3	PDE2A
NUA-AD-3	BTF3
NUA-AD-3	GMFB
NUA-AD-3	LMBRD1
NUA-AD-3	DYNC1I2
NUA-AD-3	SCAMP5
NUA-AD-3	HPCA
NUA-AD-3	TEX2
NUA-AD-3	SPTAN1
NUA-AD-3	PFN1
NUA-AD-3	CEND1
NUA-AD-3	BANF1
NUA-AD-3	ANXA5
NUA-AD-3	NDUFB1
NUA-AD-3	RAP1GAP
NUA-AD-3	FGF1
NUA-AD-3	HNRNPUL2
NUA-AD-3	CNN3
NUA-AD-3	SAP18
NUA-AD-3	PSME1
NUA-AD-3	XPO6
NUA-AD-3	CD99
NUA-AD-3	DHX15
NUA-AD-3	GANAB
NUA-AD-3	SEC11A
NUA-AD-3	GSTP1
NUA-AD-3	YBX1
