module	symbol
SFG-AD-6	GPC5
SFG-AD-6	TOR1AIP1
SFG-AD-6	GNG12
SFG-AD-6	AKR7A3
SFG-AD-6	LYPD1
SFG-AD-6	C6orf62
SFG-AD-6	SLC22A18AS
SFG-AD-6	COTL1
SFG-AD-6	PYGM
SFG-AD-6	RGS20
SFG-AD-6	EDNRB
SFG-AD-6	MTMR3
SFG-AD-6	UNKL
SFG-AD-6	OGFRL1
SFG-AD-6	LARS2
SFG-AD-6	ITGA6
SFG-AD-6	FTSJ1
SFG-AD-6	APPL2
SFG-AD-6	TGFBR3
SFG-AD-6	SLC16A2
SFG-AD-6	SLC22A5
SFG-AD-6	EPHB1
SFG-AD-6	CDH11
