module	symbol
CR-AD-1	UBB
CR-AD-1	TUBA1B
CR-AD-1	DPYSL2
CR-AD-1	TUBB2A
CR-AD-1	MTCH1
CR-AD-1	HSP90AA1
CR-AD-1	YWHAQ
CR-AD-1	PARK7
CR-AD-1	TSPAN7
CR-AD-1	CPE
CR-AD-1	NPTN
CR-AD-1	RPL11
CR-AD-1	STMN2
CR-AD-1	ATP6V1E1
CR-AD-1	ALDOA
CR-AD-1	RPL6
CR-AD-1	SCRN1
CR-AD-1	RPL37
CR-AD-1	TCEAL2
CR-AD-1	NGRN
CR-AD-1	TUBB3
CR-AD-1	OPHN1
CR-AD-1	NACA
CR-AD-1	SH3GL2
CR-AD-1	NCOA4
CR-AD-1	SLC25A5
CR-AD-1	BLCAP
CR-AD-1	KIF5C
CR-AD-1	NELL2
CR-AD-1	TAGLN3
CR-AD-1	MAGED1
CR-AD-1	SLC25A3
CR-AD-1	RPL22
CR-AD-1	WASF3
CR-AD-1	EIF1
CR-AD-1	C14orf132
CR-AD-1	JTB
CR-AD-1	PPT1
CR-AD-1	PTGES3
CR-AD-1	ANP32B
CR-AD-1	SDCBP
CR-AD-1	RPS27A
CR-AD-1	SLC38A2
CR-AD-1	MOAP1
CR-AD-1	ISCU
CR-AD-1	DNAJA1
CR-AD-1	CSTB
CR-AD-1	MXI1
CR-AD-1	MAP1B
CR-AD-1	PFKM
CR-AD-1	CAP1
CR-AD-1	CALM1
CR-AD-1	MYL6
CR-AD-1	IRS2
CR-AD-1	OAT
CR-AD-1	GOT2
CR-AD-1	GLO1
CR-AD-1	CUTA
CR-AD-1	CS
CR-AD-1	MAP2K1
CR-AD-1	ARL6IP5
CR-AD-1	PSMC5
CR-AD-1	DAZAP2
CR-AD-1	SPCS1
CR-AD-1	CAMLG
CR-AD-1	RUNDC3A
CR-AD-1	TSPYL4
CR-AD-1	MYCBP2
CR-AD-1	MORF4L2
CR-AD-1	PUM1
CR-AD-1	STMN4
CR-AD-1	PAPSS1
CR-AD-1	RPL29
CR-AD-1	NTRK2
CR-AD-1	PGRMC1
CR-AD-1	MYL6B
CR-AD-1	PNMA1
CR-AD-1	RHOA
CR-AD-1	NCAN
CR-AD-1	GABBR2
CR-AD-1	YTHDF1
CR-AD-1	DYNLT3
CR-AD-1	NAP1L1
CR-AD-1	COBL
CR-AD-1	FDFT1
CR-AD-1	UBE4A
CR-AD-1	PITPNB
CR-AD-1	PSMB6
CR-AD-1	TCEAL4
CR-AD-1	AKR1B1
CR-AD-1	PHB2
CR-AD-1	KLHL2
CR-AD-1	VAMP2
CR-AD-1	APBA2
CR-AD-1	MEA1
CR-AD-1	RPL36
CR-AD-1	SERINC3
CR-AD-1	GDI2
CR-AD-1	BNIP3
CR-AD-1	LDOC1
CR-AD-1	KLHDC3
CR-AD-1	HSBP1
CR-AD-1	CDH2
CR-AD-1	PSMD1
CR-AD-1	VPS52
CR-AD-1	STRAP
CR-AD-1	NUCKS1
CR-AD-1	PCBP1
CR-AD-1	RASSF2
CR-AD-1	ST3GAL5
CR-AD-1	PUF60
CR-AD-1	EIF3K
CR-AD-1	GPRASP1
CR-AD-1	SALL2
CR-AD-1	SUMO3
CR-AD-1	NCL
CR-AD-1	GSTA4
CR-AD-1	CYCS
CR-AD-1	TMEM30A
CR-AD-1	DYNC1LI2
CR-AD-1	AHSA1
CR-AD-1	AATK
CR-AD-1	AKTIP
CR-AD-1	SV2B
CR-AD-1	BTF3
CR-AD-1	TSR2
CR-AD-1	CDKN1B
CR-AD-1	INPP1
CR-AD-1	STX12
CR-AD-1	PABPC3
CR-AD-1	PARP1
CR-AD-1	KLC1
CR-AD-1	GALNT11
CR-AD-1	SRRM1
CR-AD-1	NDRG3
CR-AD-1	DDX17
CR-AD-1	PTDSS1
CR-AD-1	TEX2
CR-AD-1	CUEDC2
CR-AD-1	PSMB7
CR-AD-1	HEY1
CR-AD-1	CADM1
CR-AD-1	FOXO3
CR-AD-1	UBL3
CR-AD-1	DCTN3
CR-AD-1	XPO1
CR-AD-1	EIF3I
CR-AD-1	DDHD2
CR-AD-1	SESN1
CR-AD-1	KLHDC2
CR-AD-1	RGS4
CR-AD-1	PDHB
CR-AD-1	RBBP7
CR-AD-1	DDIT4
CR-AD-1	MAP1LC3B
CR-AD-1	IK
CR-AD-1	VAPA
CR-AD-1	CCT7
CR-AD-1	PPP2CA
CR-AD-1	MRFAP1L1
CR-AD-1	ZNF721
CR-AD-1	GSTM3
CR-AD-1	CYFIP1
CR-AD-1	STK39
CR-AD-1	TTC19
CR-AD-1	PAM
CR-AD-1	CDK5RAP3
CR-AD-1	CKAP5
CR-AD-1	OPTN
CR-AD-1	NDUFB4
CR-AD-1	NCDN
CR-AD-1	CNN3
CR-AD-1	SLC8A2
CR-AD-1	SAP18
CR-AD-1	MAP4
CR-AD-1	MPDZ
CR-AD-1	MID1IP1
CR-AD-1	OS9
CR-AD-1	CSPG5
CR-AD-1	NPDC1
CR-AD-1	PRPF19
CR-AD-1	GABARAPL1
CR-AD-1	MRPL18
CR-AD-1	ASH2L
CR-AD-1	PSME1
CR-AD-1	DHX15
CR-AD-1	LGI1
CR-AD-1	CA2
CR-AD-1	LARP1
CR-AD-1	VTI1B
CR-AD-1	GSTP1
CR-AD-1	CORO1C
CR-AD-1	TSG101
CR-AD-1	YBX1
CR-AD-1	AMZ2
CR-AD-1	RAB40B
CR-AD-1	LSM1
CR-AD-1	NONO
CR-AD-1	ZNF532
CR-AD-1	DNAJA3
CR-AD-1	TAF7
CR-AD-1	RNF103
CR-AD-1	TYRO3
CR-AD-1	RAB5B
CR-AD-1	NUDT11
CR-AD-1	RAP1B
CR-AD-1	PNN
CR-AD-1	SPAG7
CR-AD-1	ARPC5
CR-AD-1	ERP29
CR-AD-1	RAPGEF4
CR-AD-1	ATP2B1
CR-AD-1	PSMD7
CR-AD-1	CCDC28A
CR-AD-1	RAB15
CR-AD-1	GPAA1
CR-AD-1	RRAGC
CR-AD-1	CLTA
CR-AD-1	PUM2
CR-AD-1	PRKAR2B
CR-AD-1	GNAO1
CR-AD-1	SNCB
CR-AD-1	CNTN2
CR-AD-1	CTSF
CR-AD-1	FNBP1
CR-AD-1	DUSP26
CR-AD-1	LAMP1
CR-AD-1	SUCLG1
CR-AD-1	AMD1
CR-AD-1	KTN1
CR-AD-1	IFNGR2
CR-AD-1	SACM1L
CR-AD-1	IMMT
CR-AD-1	MLC1
CR-AD-1	ATP1B3
CR-AD-1	EIF3G
CR-AD-1	SPINT2
CR-AD-1	CAMTA1
CR-AD-1	CTNNA1
CR-AD-1	EIF3D
CR-AD-1	ERC2
CR-AD-1	RAD21
CR-AD-1	ZNF580
CR-AD-1	PBX1
CR-AD-1	CDH18
CR-AD-1	KHDRBS3
CR-AD-1	DMTF1
CR-AD-1	FEZ2
CR-AD-1	SQSTM1
CR-AD-1	MAGEH1
CR-AD-1	IDH3B
CR-AD-1	KLC2
CR-AD-1	PCBP4
CR-AD-1	VPS4B
CR-AD-1	USP47
CR-AD-1	HAGH
CR-AD-1	SUPT16H
CR-AD-1	PPP6C
CR-AD-1	FN3KRP
CR-AD-1	LY6E
CR-AD-1	ARHGEF3
CR-AD-1	THOC1
CR-AD-1	DIP2C
CR-AD-1	FIG4
CR-AD-1	EIF4A3
CR-AD-1	CHGB
CR-AD-1	SCG2
CR-AD-1	TMEM41B
CR-AD-1	CLCN6
CR-AD-1	SLC41A3
CR-AD-1	PRKAR1B
CR-AD-1	MYH10
CR-AD-1	TMOD1
CR-AD-1	TRAPPC3
CR-AD-1	UNC50
CR-AD-1	MPP1
CR-AD-1	SUPT5H
CR-AD-1	LEMD3
CR-AD-1	B4GALT5
CR-AD-1	EPB41L3
CR-AD-1	COMMD3
CR-AD-1	FABP5
CR-AD-1	PRPSAP1
CR-AD-1	USP5
CR-AD-1	COPS6
CR-AD-1	KIAA0232
CR-AD-1	SCN1B
CR-AD-1	WAC
CR-AD-1	UBAC1
CR-AD-1	SEC16A
CR-AD-1	ANK3
CR-AD-1	GRIN2A
CR-AD-1	CAPZB
CR-AD-1	UBP1
CR-AD-1	ZFAND5
CR-AD-1	JOSD1
CR-AD-1	VPS26A
CR-AD-1	ZNHIT3
CR-AD-1	ARCN1
CR-AD-1	NUDC
CR-AD-1	AP3M2
CR-AD-1	CDH10
CR-AD-1	PCNT
CR-AD-1	UQCRC2
CR-AD-1	PSMB2
CR-AD-1	HSPA9
CR-AD-1	PITPNA
CR-AD-1	CD83
CR-AD-1	MTMR4
CR-AD-1	PFDN1
CR-AD-1	EHBP1
CR-AD-1	ODC1
CR-AD-1	RBM4B
CR-AD-1	DNTTIP2
CR-AD-1	TCEA1
CR-AD-1	COPB1
CR-AD-1	RNF187
CR-AD-1	IRF2BP1
CR-AD-1	LMO4
CR-AD-1	MAPRE1
CR-AD-1	DNAJA4
CR-AD-1	PSMD6
CR-AD-1	ALDH3A2
CR-AD-1	TFRC
CR-AD-1	SH3YL1
CR-AD-1	TBC1D10B
CR-AD-1	SETD3
CR-AD-1	ELAVL3
CR-AD-1	ANAPC5
CR-AD-1	DEK
CR-AD-1	SLC35A1
CR-AD-1	FXR2
CR-AD-1	CHPT1
CR-AD-1	AKR1A1
CR-AD-1	SNRPD3
CR-AD-1	RB1CC1
CR-AD-1	ASNS
CR-AD-1	HIP1R
CR-AD-1	TOB1
CR-AD-1	FKBP2
CR-AD-1	CCT2
CR-AD-1	DOCK3
CR-AD-1	CAPRIN2
CR-AD-1	PTK2
CR-AD-1	BIRC2
CR-AD-1	PARP2
CR-AD-1	ATP2B4
CR-AD-1	SHOC2
CR-AD-1	IGBP1
CR-AD-1	GORASP2
CR-AD-1	EID1
CR-AD-1	TBPL1
CR-AD-1	RPA2
CR-AD-1	MLH1
CR-AD-1	ZNF536
CR-AD-1	TBK1
CR-AD-1	DRAP1
CR-AD-1	BCL6
CR-AD-1	DCTN2
CR-AD-1	EIF3A
CR-AD-1	RBM5
CR-AD-1	CCDC47
CR-AD-1	PTPN11
CR-AD-1	SCN3A
CR-AD-1	PIP4K2B
CR-AD-1	BRD3
CR-AD-1	PIAS1
CR-AD-1	NBEA
CR-AD-1	HIVEP2
CR-AD-1	IDS
CR-AD-1	U2AF1
CR-AD-1	SHC2
CR-AD-1	PDCD6IP
CR-AD-1	MAP3K4
CR-AD-1	GOLM1
CR-AD-1	LSM14A
CR-AD-1	MRPL24
CR-AD-1	TRIAP1
CR-AD-1	SMARCC2
CR-AD-1	GNPDA1
CR-AD-1	YY1AP1
