module	symbol
DPC-AD-6	RPL41
DPC-AD-6	TUBA1A
DPC-AD-6	SLC1A3
DPC-AD-6	TUBB2B
DPC-AD-6	CST3
DPC-AD-6	HMGN3
DPC-AD-6	RPS27A
DPC-AD-6	STMN4
DPC-AD-6	RPS11
DPC-AD-6	SNPH
DPC-AD-6	HIF1A
DPC-AD-6	MAPK3
DPC-AD-6	PFKFB3
DPC-AD-6	HDGF
DPC-AD-6	PIP5K1C
DPC-AD-6	RING1
DPC-AD-6	JUND
DPC-AD-6	PALM
DPC-AD-6	PNPLA6
DPC-AD-6	CYFIP1
DPC-AD-6	HNRNPUL2
DPC-AD-6	GNAI2
DPC-AD-6	CAMK2A
DPC-AD-6	TCF25
DPC-AD-6	PNPLA2
DPC-AD-6	TBC1D9B
DPC-AD-6	CALCOCO1
DPC-AD-6	PLEKHM2
DPC-AD-6	ZNF428
DPC-AD-6	FASTK
DPC-AD-6	NME4
DPC-AD-6	C11orf68
DPC-AD-6	HUWE1
DPC-AD-6	TAF6
DPC-AD-6	PCBP4
DPC-AD-6	EPN1
DPC-AD-6	GTF3C1
DPC-AD-6	SLC3A2
DPC-AD-6	GSK3A
DPC-AD-6	SNTA1
DPC-AD-6	CHD4
DPC-AD-6	PIK3C2B
DPC-AD-6	CGGBP1
DPC-AD-6	PRR14
DPC-AD-6	PPP2R5B
DPC-AD-6	CDC42EP4
DPC-AD-6	SSBP3
DPC-AD-6	EMD
DPC-AD-6	S100A6
DPC-AD-6	LRP3
DPC-AD-6	CIC
DPC-AD-6	MAP3K10
DPC-AD-6	CLCN7
DPC-AD-6	CHPF
DPC-AD-6	GIPC1
DPC-AD-6	GNA11
DPC-AD-6	ELAVL3
DPC-AD-6	FXR2
DPC-AD-6	FKBP2
DPC-AD-6	GRN
DPC-AD-6	INPPL1
DPC-AD-6	RGL2
DPC-AD-6	TMEM184B
DPC-AD-6	BIRC2
DPC-AD-6	DBN1
DPC-AD-6	MFGE8
DPC-AD-6	URM1
DPC-AD-6	RHOBTB2
DPC-AD-6	CELSR3
DPC-AD-6	PFKL
DPC-AD-6	TMEM109
DPC-AD-6	SNRPC
DPC-AD-6	ZMYM3
DPC-AD-6	IFI6
DPC-AD-6	B4GALT2
DPC-AD-6	PDGFRB
DPC-AD-6	ULK1
DPC-AD-6	STX10
DPC-AD-6	PICK1
DPC-AD-6	ZMIZ2
DPC-AD-6	STK11
DPC-AD-6	ASAH1
DPC-AD-6	CTDSP1
DPC-AD-6	HAPLN2
DPC-AD-6	NINJ1
DPC-AD-6	CABIN1
DPC-AD-6	RNF123
DPC-AD-6	ING4
DPC-AD-6	PNMA3
DPC-AD-6	ZNF337
DPC-AD-6	RSAD1
DPC-AD-6	TYK2
DPC-AD-6	CARM1
DPC-AD-6	CD82
DPC-AD-6	RPS6KA4
DPC-AD-6	CRTC1
DPC-AD-6	ARVCF
DPC-AD-6	MRAS
DPC-AD-6	NUBP2
DPC-AD-6	FOXO4
DPC-AD-6	HIGD1B
DPC-AD-6	ZNF574
DPC-AD-6	RIN1
DPC-AD-6	STYXL1
DPC-AD-6	KCNAB2
DPC-AD-6	MCF2L
DPC-AD-6	SPTBN4
DPC-AD-6	NRXN2
DPC-AD-6	ZFAND3
DPC-AD-6	SH2B1
DPC-AD-6	GTPBP6
DPC-AD-6	C9orf16
DPC-AD-6	FLNA
DPC-AD-6	BCAN
DPC-AD-6	SHARPIN
DPC-AD-6	EGFL7
DPC-AD-6	FURIN
