module	symbol
TC-AD-4	HSP90AA1
TC-AD-4	CRYAB
TC-AD-4	RPL19
TC-AD-4	RPS17
TC-AD-4	PEA15
TC-AD-4	TMSB4X
TC-AD-4	RPS3
TC-AD-4	ALDOA
TC-AD-4	RPL37
TC-AD-4	QDPR
TC-AD-4	MBP
TC-AD-4	PFDN5
TC-AD-4	HMGB1
TC-AD-4	NACA
TC-AD-4	NDRG1
TC-AD-4	PAQR6
TC-AD-4	PLEKHB1
TC-AD-4	PTMA
TC-AD-4	RPL22
TC-AD-4	KIF1B
TC-AD-4	PINK1
TC-AD-4	SET
TC-AD-4	ANP32B
TC-AD-4	ATF4
TC-AD-4	CDIPT
TC-AD-4	MXI1
TC-AD-4	SAT1
TC-AD-4	MYL6
TC-AD-4	DAAM2
TC-AD-4	SASH1
TC-AD-4	STUB1
TC-AD-4	PPP1CC
TC-AD-4	RHOA
TC-AD-4	FEZ1
TC-AD-4	TSPYL2
TC-AD-4	NAP1L1
TC-AD-4	ADIPOR2
TC-AD-4	COBL
TC-AD-4	SPARC
TC-AD-4	KLHL2
TC-AD-4	BCL2L2
TC-AD-4	CTSB
TC-AD-4	MXRA7
TC-AD-4	CNDP2
TC-AD-4	STRAP
TC-AD-4	PABPC1
TC-AD-4	RASSF2
TC-AD-4	LIMCH1
TC-AD-4	SALL2
TC-AD-4	NCL
TC-AD-4	DYNC1LI2
TC-AD-4	LPAR1
TC-AD-4	AKTIP
TC-AD-4	VAT1
TC-AD-4	EIF4B
TC-AD-4	TSR2
TC-AD-4	GMFB
TC-AD-4	TJP1
TC-AD-4	MACF1
TC-AD-4	BCAS1
TC-AD-4	ATP6V0B
TC-AD-4	DDHD2
TC-AD-4	ANXA5
TC-AD-4	LHPP
TC-AD-4	DDIT4
TC-AD-4	IK
TC-AD-4	CD59
TC-AD-4	FGF1
TC-AD-4	TPD52L2
TC-AD-4	KIF5B
TC-AD-4	HIPK2
TC-AD-4	MOBP
TC-AD-4	SAP18
TC-AD-4	MAP4
TC-AD-4	PSME1
TC-AD-4	CD99
TC-AD-4	CA2
TC-AD-4	VTI1B
TC-AD-4	SEC11A
TC-AD-4	IRF9
TC-AD-4	CORO1C
TC-AD-4	MAP3K5
TC-AD-4	YBX1
TC-AD-4	SEMA4C
TC-AD-4	TAF7
TC-AD-4	RGS5
TC-AD-4	PLS3
TC-AD-4	GAB2
TC-AD-4	FBL
TC-AD-4	TTC1
TC-AD-4	KCNMB4
TC-AD-4	SNCB
TC-AD-4	TRAK2
TC-AD-4	NMNAT2
TC-AD-4	FNBP1
TC-AD-4	LAMP1
TC-AD-4	KTN1
TC-AD-4	DUSP22
TC-AD-4	PKP4
TC-AD-4	HSPD1
TC-AD-4	RAD21
TC-AD-4	NME4
TC-AD-4	KLC2
TC-AD-4	EPB41L2
TC-AD-4	FBXW4
TC-AD-4	HNRNPAB
TC-AD-4	IPO7
TC-AD-4	WDR6
TC-AD-4	BAZ2B
TC-AD-4	MAP4K4
TC-AD-4	CHD4
TC-AD-4	WAC
TC-AD-4	ANK3
TC-AD-4	SON
TC-AD-4	FAM50A
TC-AD-4	PAAF1
TC-AD-4	PPP2R5B
