GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012
MPPED2	5.31603354395916	5.93699355442494	5.46387173752401	5.25915222316057	5.85019004290904	4.94290198985149	5.70323562982451	4.86605834372811	5.07267600621793	6.06136075417689	5.53563312781551	5.47648701887678	5.60437295183636	5.7823406773502	5.17565840616322	5.38512625441934	5.77015280724702	5.63729026195258	5.76014309233705	5.32207940551924
ATXN3	4.76673490131455	4.81152856801442	4.71170038803686	4.6970944619923	4.6120494703774	4.79143530867801	4.89480728996885	4.50452688713395	4.84459179214309	4.63359245159331	4.80476193425214	4.68073228627399	4.67464211392364	4.7719741878168	4.833042181838	4.71956045718217	4.62640873563649	4.80413465445483	4.84644965652856	4.78315678751149
DAG1	7.07330163706245	7.01436372224591	7.33555444426267	7.13343889161007	7.38429658367124	7.12422933408167	7.15924016487001	6.95210307942265	7.75097685033295	7.01823408672639	6.9991406012842	7.02309336143524	6.97694753104385	6.86262413967391	7.02864762982682	7.04828970612949	7.13142718886769	7.20120481673641	7.01954775150293	6.96620277414786
FES	5.42240595328566	5.07941896888403	4.99811756394822	5.58438603966119	5.18721704133209	5.80873133338875	4.88591897238909	5.35149227945786	5.1188312821449	4.93399804118563	4.99292662194947	4.99370649678485	4.98734806408674	5.22655290943889	5.38319974933986	5.19426511310724	5.50510315811059	5.04369553386557	5.12496674597212	5.22409115945373
PEX7	5.07913540445858	5.52367311508154	5.18553160382364	5.36105958394163	5.12212096832867	5.20730076356527	5.22145707174555	5.40887531062011	4.98549120815513	5.52933118767669	5.15018519419728	5.47464552806751	5.30473447116671	5.27749368438194	5.01380054203378	5.12731363526176	5.17670532088308	5.15103631727545	5.43253007956094	5.25277321076377
SLC22A3	4.36739104718528	4.58071494815905	4.26676041246271	4.55566252327678	4.43660666892404	5.40123175570483	4.46994491441107	4.28735283079896	4.39057829867866	4.34025036988497	4.48011755946232	4.59855684050831	4.37406171265142	4.1956154853583	4.22483943594315	4.30644821747553	4.26791693930487	4.58149080043978	4.30362354140426	4.28225716993533
ITGBL1	4.69229514987192	4.30869701199665	4.53557656393677	4.63128695410053	4.5632118991734	4.529450809505	4.34917982001778	4.96258237170378	4.5228028003176	4.50613708653707	4.89025761021999	4.41770013672656	4.39835277208897	4.26821753105973	4.84008869534108	4.65730002650035	4.27720173795691	4.68784077549762	4.51774188250688	4.82664565440712
AP1B1	6.83541802656466	7.1550830195862	7.32129139999055	7.25016571988834	7.3786767193984	7.37236075948036	7.40021460968299	6.86524634893979	7.0048974343293	7.17205580918019	6.87383697970551	7.20730792598697	6.96211252843652	7.02878219840305	6.66009756008643	7.11027257103604	7.37273809542398	7.07034138876669	7.07118626789668	6.90086791861042
TBKBP1	6.23944308931007	6.53793373010909	6.31558768556863	6.42330801388768	6.43990167281817	6.32637739516755	5.85503957030571	6.53688651217478	6.33237609349778	6.51422383528733	6.02811949368456	6.28062607589801	6.23279716108843	6.17605509648319	6.25814762963547	6.42017083125031	6.45812590413661	6.28235778257835	6.21351860493822	6.38833190287111
HIP1	6.40599033928952	5.1853404751045	5.30337370829726	5.88437001279052	5.97639031149971	6.62968925776445	5.60140668142825	5.57154255626805	5.73265560614755	5.43962995965541	5.36153924153506	5.81706738975784	5.32298941785623	5.15477369572948	5.31059051427529	5.76364563670378	5.25734965813835	5.30832914881927	5.47996736280211	5.7029037095451
ZNF354A	6.03675518636812	5.34041855559696	5.70331608028905	5.77059151503253	6.08710436614743	5.95000613304073	5.2966672677854	5.8499103391016	5.95742095976884	5.55745917032903	5.2566922218908	5.70024054212414	5.650418918671	5.59116371554573	6.21747758335624	6.05070503315936	5.45993687107776	5.69500370664358	5.75412162694508	6.14712227285517
CALB2	6.53521539174257	6.99327495716213	6.61947195217434	6.77029641316546	6.80571488418969	6.60512268754355	6.72194990898253	6.65414289744178	5.97580247373161	6.89885773680393	6.3773086982955	7.18124505631544	6.78633550410531	5.85906831787722	6.09740980121039	6.88502815914985	6.83993883853457	6.31295189751547	6.92457140437069	6.10469488107152
MPP6	4.41873021221767	4.65038617923758	4.36961291312666	4.64693771717007	4.66064088363756	3.97552533029773	4.8735368259147	6.03313601452299	5.40022464199974	4.4497723245802	4.4412744859156	4.29067922285351	4.33037634324497	4.55394437783854	5.15043136030824	4.81398039984508	4.44214949065253	4.50134976304846	4.3700451466432	4.3191792308797
BMP5	4.59745286578604	4.1756848521365	4.51906550165253	4.41454335884103	4.27056237401177	4.29915925967723	4.29561798822499	4.42957686617143	4.26388645431673	4.35344565564919	4.86928845253073	4.48247128212912	4.26483507556689	4.33051139161777	4.73847637036927	4.46625242683842	4.07832644331922	4.65503505522346	4.7422469815778	4.81472134731402
OVGP1	6.95942248052763	6.90109956531849	6.85279981756447	7.25216494706689	7.07326063195549	7.12098926610681	7.84315928710275	7.47842773314879	6.86945795433279	6.89575407158191	7.27058354802851	7.05472152574051	6.98598383354643	6.98982939324521	7.37030729375766	7.43323587636458	6.57764560262225	7.1396968330785	6.85751809726827	7.04952797006018
BCHE	5.35571689805818	5.13640162787224	5.13431834949726	5.09500175537633	5.29341821091555	5.1262326165263	4.6913898302437	4.86442927103784	5.78737774464174	4.85321478816603	5.18267402710189	5.06595772581127	4.95756031686586	4.75163416854739	5.31891007120509	5.19317213712891	5.13833059447036	5.70900567810358	5.35368652910185	5.91456934079916
AAK1	6.87647026543674	7.26970750234998	7.19301378733949	6.94322593851763	6.84900804781056	6.44590368202945	6.96851135168622	6.88529109951209	6.32890971194834	7.15236107980788	7.2024256947696	6.88878529448787	7.10430072477	6.96659524329416	6.96623765736319	7.13025930115826	7.09344104689713	6.90690093904812	7.02425966527131	6.79449291035157
ZNF211	6.75512133558745	6.15787176789881	6.32936633941518	6.10815416831616	6.54146187468705	6.30802753284455	6.92524897594825	6.57765229629497	6.5924221266721	6.41716763941064	6.66720795778015	6.10321566311827	6.50045787614247	6.4798512613684	6.73818926458144	6.49984589109704	6.07350025283986	6.40598207822146	6.39296803203518	6.71309670971561
GSTT2	6.37177307022321	6.80506036364028	7.50749302883883	5.76407845724216	5.72561233827075	5.84334746632379	6.05406031162426	6.78710156866998	5.45576323262133	6.22575845544509	6.5166413804952	7.0564198853152	5.69413223196522	5.68229767866844	5.96719727094545	5.84280169824314	6.40556952694415	6.56071952609659	5.23587917131638	6.26205532695019
NPY1R	5.68998624300742	6.8987979381824	5.501592900586	5.80599950242587	5.44464664782159	5.06686341992633	5.38986100204159	5.67380386702514	4.75863964554536	5.78475378345311	5.93252366104376	5.74945267063431	6.15586139499659	6.05448652686274	6.05556277612602	5.55702365018756	5.92436859685022	6.52027103083225	6.14531187657949	5.21274554993998
OCEL1	6.88775694248529	6.80718064563472	6.92585325829278	6.37101595984027	6.55804357597532	5.95460385520279	6.5903258061987	6.53432096854129	6.22856976709695	6.4570051802475	6.80963643680166	6.65693923895638	6.59667766496147	6.53718830954388	6.47015271289263	6.53375804605231	6.54722831658391	6.57440694742279	6.65033087329853	7.00871773635233
SNAPC1	5.57898012688522	5.08690143652651	4.95651551674626	5.35464133181132	5.24511377535357	4.88785120434188	4.94014687401043	4.73009807668784	4.92052161610147	4.87864479880143	4.7925901840285	5.28388340301639	5.16442203260968	4.86410742373468	4.80036184867396	5.07047219145348	5.14350402383273	4.95856867180734	5.30960351845168	5.36874310705639
ATP2A1	5.20770155385482	4.86289519421713	5.08028656120425	5.12084413213918	5.06390985604329	5.23570842596723	4.88062384454308	5.21128886539097	5.14022954383632	4.9242135564184	5.16956981392914	4.9540238968426	4.78161685903698	4.8107175320927	5.02910856614863	5.0960598701122	4.86504599871557	4.94942350253154	5.01595825369134	5.12201416144392
PRL	4.93818395145114	4.71290182081954	4.80375582065667	4.74995155820453	4.61824125554314	4.7346174397528	4.47408721518117	5.21290160407253	4.61856015518966	4.77712139966903	5.18316125714724	4.68572385858951	4.5933662111061	4.66075811287409	5.33650779765817	4.81925049141074	4.48179098820865	4.77840335241895	4.58945590305266	4.82740079501589
ATF2	5.68201912413319	5.82026481264583	5.65941575536074	5.30852992879802	5.58501705380774	5.43693394540204	5.94602874118959	5.67989868659175	5.61157149331131	5.96742051991714	5.70683956492102	5.76675015201199	5.80351102263417	5.81323075104311	5.59263195272045	5.70197707926402	5.9497347347798	5.49757560116738	5.75612829895807	5.42625900122012
MAP3K12	7.14725652632095	6.77333118168544	6.57007666121489	6.88191614198038	7.14149464605724	6.84396184080302	6.81627528523836	7.12595424376808	6.56710642173609	6.82637509366303	6.51076533198594	7.11813033012281	6.51652629157141	6.56269893264311	6.59742414939573	6.9696789653239	7.16814071694221	6.90140605456485	6.67852567014063	6.92959950020328
SAC3D1	6.31363856981235	7.77007258962933	6.45028998993159	6.11868587384243	6.22279712652204	5.84758777643718	5.90066978465013	6.22774503136204	6.35646796382217	6.38720722583704	6.46796262497165	6.07189934546406	6.43239718575847	6.93726275454163	6.68287921586778	6.4104876731828	6.34014066727056	6.73541716068781	7.18949424768427	6.63606025422478
PHKA1	5.85940933099936	4.98086648227954	5.06451857313285	5.70538527101028	5.48707195235037	5.59155490278951	5.01706096275597	5.26853005299433	5.04262527579689	4.95195913261715	5.47994061075524	5.45743505294305	5.14896195407771	5.01001183286143	5.56314855660262	5.57011716736815	5.05799027478835	5.37674546325553	5.10804388289682	5.38041848918207
FOXO4	6.95014318213519	6.93441964646879	7.02240920618591	6.39526676985941	7.06883485348896	7.70035674320584	7.35913564835333	6.35788703338734	7.72732132383351	6.44111541527261	7.10459328413051	6.3659326510712	6.45152308387144	6.62079710625557	7.35704858771479	7.26816901254799	6.82403914693338	7.04199763976803	6.31190156322933	7.19648321374572
PIGB	5.581182412777	5.83116167025023	5.6898564599797	5.67180070663578	5.72044549119097	5.5024771307375	5.43230674469247	5.51062650371525	5.16392271900515	5.46202345739307	5.83125703249874	5.46942844173513	5.64789515491579	5.79747595960078	5.2806143398504	5.60866349227963	5.47708687727532	5.60503101246663	5.54250411548431	5.33608535867804
HOXB2	5.37938501586706	5.33767958282303	5.53784422419836	5.62202335761557	5.54428532890613	5.89166230094383	5.1899297063765	5.43720052936046	5.35083441364688	5.36816928987415	5.53980291741445	5.52911235538844	5.36600546931193	5.35742869336937	5.47058248824875	5.60467572735835	5.18974953239863	5.54746764985666	5.39856385976387	5.80428614939952
HPCA	7.35367226514388	8.65835896035758	8.45745125544686	8.29751776379099	8.62037604565591	7.36606365147117	7.67937508350544	8.30300010136153	7.51322932649226	8.83082879647464	8.07484584951225	8.20756322197583	8.38950217221958	8.08294500337372	7.92473346681392	8.29853460405001	8.90060110039935	8.34167783290401	8.28791442500125	7.4824810712154
MST1R	5.61936406042702	5.3629772207147	5.52110542866028	5.75987160747692	5.62219210848467	5.78906465168426	5.26753008568982	5.694122750211	5.52183872652494	5.66032001645006	5.62867079228438	5.5128776034734	5.5365350540276	5.42674984801429	5.80123073918121	5.59220240217687	5.47507187524547	5.51587894525678	5.55999098022246	5.57936691124204
CD3E	6.09997636774441	5.62622872820316	5.79763784894801	5.98584857389567	5.9205289240007	5.81165773709434	5.54118006306932	5.9327449235144	5.6417724888013	5.76219963823171	6.18421804191272	5.9152594273253	5.71322869052239	5.57008206845281	6.04856527312789	5.88704770705645	5.46312036953214	5.81133853941109	5.86054553105958	5.88955916757413
MC1R	6.02997289082191	6.25803872461507	6.37244937730524	6.16279419842905	6.25981821261307	6.65250461548703	5.95023804589533	6.66224020477152	6.43419440047649	6.28337051760964	6.55033721789077	6.00932886654681	6.10632109991513	6.10820925299336	6.51857954581771	6.29513667420927	6.0705114144281	6.18783666714384	5.86496369397142	6.4080834631589
NPAS2	6.18402975554195	5.92203074737365	5.86215581459116	5.70253350334291	6.03381685351776	6.07529491463001	6.00454776713649	5.92758308600574	5.92268323449542	6.11653934046395	5.60693147982154	6.09249652284651	5.69898275590062	6.01238596054914	5.98181881308771	6.15291795168058	6.35151754417856	6.05643548569829	5.92852869766387	5.77006914544236
RAB35	6.54250115915242	6.35715350773195	6.14729261777199	6.32704706878465	6.42724992020686	6.42989221699992	6.08457602766812	6.43460202345063	6.12715298120339	6.09515812274165	6.16098996681181	6.04307303390996	5.93808761437639	6.32027166532183	6.27829688379267	6.15799552937759	6.1522721584035	6.2443127618832	6.18906791097044	6.59739261873054
HPCAL1	8.38040423589837	8.04329886743208	8.1656800326611	7.95465744141851	8.13286755358979	7.61275362398879	8.51574898069405	8.72794647340512	7.66457123864994	8.85645774609034	7.44347266489335	8.79173456987751	8.6998113928339	8.2992864577129	7.51524769951511	8.5439826641948	8.87922717011094	7.96381848595622	8.12778440821259	7.25112243663585
PDGFA	6.42124775091016	5.87367062290356	6.02855124603962	6.234958779322	6.27248791708669	6.36269338202775	6.78769210821925	6.21131301536217	6.38640189751181	5.86257147556749	5.93059574348962	5.93778791005158	6.20766905321849	6.23866052573519	6.35958458115519	6.00923718467873	5.73174566357861	6.00338238781059	6.02448909187079	6.3468713324766
SCNN1B	5.18734677265538	5.26085053723196	5.40046773902137	4.99270142805317	4.95825444361798	5.38495707990501	5.09265164619741	5.63931663014202	5.16963919998659	5.07897253453024	5.53610268806384	5.18397230399611	5.18286052476403	5.04484914050631	5.46785188802202	5.24658278744519	5.03305624724226	5.02190517497698	5.16345480393546	5.12538604070314
HS3ST1	5.35500525193846	5.15013758212705	4.93478972411705	5.01157603226888	5.08066234510002	5.22083175772075	5.11326288737946	5.15576015771069	5.02193175405758	4.69030119310475	4.97391663014109	5.02750637526171	4.92900535613514	5.02321208868032	5.1062365183198	4.96511637311443	5.06683450425154	4.92891085830053	4.83179465674728	4.93017372668871
CASP10	5.90249267290011	5.64443306060525	5.69964628154201	6.00514898134564	5.77536168584342	5.84010550620654	5.57710748801278	5.94638406851932	5.84178795067461	5.78840414865765	5.94781842011932	5.81905351033946	5.66679078812325	5.64068788615144	6.09462898778703	5.98088097406692	5.56690949758655	5.76223021981209	5.67571015014695	6.08780397221017
IRF5	5.81545346901757	5.60423793180091	5.68551738098421	5.7139137768406	5.58846483890893	6.02730083469295	5.25859390701455	5.96139138985181	5.94918585387881	5.4916136743967	5.8256694341412	5.59504577999728	5.7055188129776	5.58420894009893	5.91186290082318	5.72966253408606	5.42986578422039	5.52523437591384	5.45960277923885	5.96906743386609
KLK11	5.98061854453134	5.27446763580944	6.19675785153577	5.94466702527161	5.77764067919012	5.96957372275538	5.38769200753152	6.28322388063056	5.57570712831883	5.63948310637481	5.95408501786325	5.41988936618475	5.82221335779758	5.5312845960443	6.29311436989738	6.14363777946509	5.86387291889528	6.00648036158902	5.71601036561289	5.93937549685908
DACH1	4.68324773102766	4.64195104373003	4.26800753831427	4.69362204519045	4.77176807507057	4.69510992112473	4.90187767942096	4.50398646303578	4.1033403843628	4.30385428078411	4.32991114342154	4.84756350750747	4.46129412032821	4.25993955332812	4.41538845328326	4.53883207142675	4.76328398869844	4.4913955925826	4.25718919947686	4.43827452457236
ATP6V1B1	4.77998134462003	4.56118081664914	4.6131059057855	4.6845092577784	4.71440198801444	4.79058513101913	4.99741024680019	4.98183131389858	4.66548432364598	4.49275887081507	4.66945137493896	4.85281272406655	4.55457140954455	4.58302700569855	4.6161307391865	4.58545291353526	4.50283551148104	4.56889636460409	4.5364032084782	4.6444944225071
CRLF3	6.93932523516011	6.42640925028511	6.06982041317423	6.7225787767371	6.49441315426116	6.81752031083677	6.58789013940995	6.33583466501729	6.17019194407107	6.64503961558379	6.57604880148263	6.65451174070069	6.33158031117441	6.61400145831351	6.43984104099863	6.69658830067089	6.26843217216454	6.60727934360682	6.73462363308204	7.14408939663587
SCRG1	8.35142739839821	8.56937361158538	8.21791167246739	8.87568229930029	9.05445565756682	7.97114592740186	9.68782294787939	8.54654409797748	9.8224406527752	8.49258062407768	8.29700931587575	8.53108405885332	8.38401720303197	9.44659420257853	8.14961032568099	7.85204668473513	7.91194489703884	8.44135345545594	8.80627530785695	8.58336188683577
CCL20	4.43909611798685	4.53926200849838	4.49550885666149	4.39177039342912	4.4373544218453	4.96012864871287	4.61783369316913	4.38069307184761	4.22469935036352	4.4101626921182	4.70776242463252	4.43020748328114	4.42229713931899	4.32422652168319	4.22858545010986	4.78395024241782	4.22704236802322	4.63292376941365	4.29085128832053	4.3041970083511
AMBP	5.00490403075593	5.05548049655298	4.90551582526419	4.85134829878496	4.81795592865134	4.82270172980775	4.65176682103498	5.02072548150925	4.86819233394199	4.93981823404103	5.15903123172704	4.8710098176075	4.88787206940669	4.88933899099153	5.03282907622934	4.98389373820162	4.76720790786164	4.93414275960726	4.98280090881681	5.12300750748775
PPP1R1A	7.03986879641615	7.40679146926038	7.39466804566374	6.50480403121656	7.07732414596049	7.22489641613594	7.19343093802547	7.21765360661006	6.79909187856943	7.29853723763603	7.33888454266859	7.28853604298263	7.11651967272668	7.08390926982677	7.05177655827888	7.40389354970473	7.15930655186833	7.03583113795159	7.12708451404408	6.93104108992239
PLAU	5.33647034933214	5.18773652721356	5.25588530517741	5.26088048864372	5.25402715574582	5.34170780692199	5.08779413463736	5.52843362839752	5.31767773202494	5.17271659048496	5.55697767206092	5.35702063173715	5.22781940761641	5.15921749333313	5.42131305266576	5.41031651778691	5.04065813635222	5.25122893547228	5.21857393615544	5.2695430378569
UGP2	8.36778361727782	8.8038727458274	9.14825059907629	8.2882167342653	8.47448365682436	8.10857345761393	8.79046215930398	8.89451792222245	8.7562479858709	9.02209890747514	8.6923173838732	8.77412455321205	8.94230475706983	8.84494184301485	7.94986136650638	8.6841452375793	9.08106185927869	8.46744144962025	8.78605568169964	8.1480469912146
ADORA1	7.16937691109159	7.12930518170606	7.21170275269883	6.69309836852936	7.03446534323782	7.26586356250704	6.89711496331966	6.94457185464039	6.85684423931935	7.03295817497166	7.14454642268278	6.97292563712439	7.03364821201378	6.97892638616262	6.7601595285761	6.83189216087243	7.11521087828035	6.96587945742942	6.86624289760915	6.93310813761354
SNX15	6.74386350143031	6.70195927921004	6.74785307442521	6.82503942063672	6.77296786227169	7.00565976471768	7.00731792117854	6.34717690381615	6.55270395767722	6.44603413780658	6.82602254867982	6.80462397106722	6.46528716824597	6.46500693563106	7.04816833737006	7.08020076194575	6.68819206098055	6.96745609800487	6.81867977144409	6.78097439326722
ISG15	6.15743803541852	7.04308499233233	7.2837431275429	6.45967307807233	6.99807088079525	6.21417342641531	6.80225937292625	6.42820473705336	6.68539437966049	7.84650374799411	6.87291799951442	7.13961276168151	6.99575994708952	6.6652080208235	6.20711129191714	7.28555254204598	7.34241486310925	7.23358797508058	8.03307855063386	7.15171437344142
SIT1	5.73008841340548	5.49850219784733	5.7289551160711	5.6730170992646	5.72169917891883	5.93770252454656	5.15006969030671	5.87073799198748	5.74995411762651	5.47740673832622	6.0861092936734	5.63129558909561	5.57704392456262	5.26234450899885	5.99684232139723	5.77533750817959	5.2879582927528	5.67281517270161	5.55285797253306	5.83792041433574
RYR1	6.22969230163318	5.64841150803463	6.05319754627255	6.02424286866798	6.81790725468846	5.34694760049121	5.80053972438287	6.14297877569529	6.68805524739255	6.04241198920431	5.65440320739269	6.0406066473073	6.63361096687828	6.4696044876334	6.12804355156777	6.61950896912221	6.67261991201314	6.92212487538492	5.74923399073671	6.03299692169093
TESK2	6.51568794018025	5.80714553377389	6.28302961076185	6.7187867128676	6.50643881315505	6.21625464897159	6.08429925700151	5.84282605591562	6.23153183936943	5.96561173273301	6.4760289202002	6.05874686848001	6.39476218942642	6.24205180762279	6.32733931854944	6.22105952281135	6.08842439053949	6.58358703935821	6.45207861387198	6.50771729808681
VGLL1	4.67805197877382	4.21918283572683	4.30723923939168	4.44315399273463	4.36540861669528	4.51543837038863	4.309710996915	4.87980966674407	4.654055582222	4.46738190489934	4.5290797330985	4.41963715121051	4.29669574268757	4.33332396342945	4.67659688608414	4.49078086698289	4.26834194520848	4.28710520798287	4.36744323272295	4.75539363981096
GZMA	4.59491549356044	4.82970074881697	4.59868108523766	4.60419784600566	4.51878730963592	4.79077140312052	4.63998018146742	4.74982162113544	4.88860755578677	4.60927167203716	4.69085602089329	4.55111484106177	4.58429660264972	4.5751800023683	5.0698872758383	4.62225233779046	4.5888424747721	4.69301718712978	4.74896459630487	4.78893358217801
CRYM	8.10087746465548	9.51047293489144	9.27407769590464	8.51182300875791	8.71359044753627	7.65153017804825	9.40154309354914	8.86401079371302	7.46873953927883	9.53717196605278	9.13610055693258	9.26902862810218	9.1115379459152	9.03753143376192	7.74066954133869	8.69822201145727	9.52228483709453	8.58339606828931	9.09771381044819	7.70211134333032
GJB3	5.56204666164331	5.26808830025372	5.36502257234553	5.53880396585671	5.39257906871875	5.43807226888763	5.13999870180992	5.70796249539221	5.4367618058267	5.30639733249233	5.52177224280191	5.34173661172829	5.29130157781363	5.27168306184457	5.63881354134562	5.53564939479295	5.22596449948717	5.28439262744047	5.3549832176426	5.69213412499974
DPYSL4	6.06874099431248	6.93006524509616	6.35262104427654	6.37957616242725	6.54249930652564	6.45981070796574	6.53354748836842	6.38932947867133	6.32515234721307	6.66568321565535	6.16452921087593	6.60046382917351	6.08886880440801	6.5110379221343	5.96361469432463	6.24382841854581	6.65524776689156	6.15925366588831	6.25663296391388	6.19588061605781
ZNF821	5.98336197871031	6.2470522939428	6.18485437679074	6.2172342181969	6.30049826822719	6.18720054896951	6.48419288576373	6.20464517685334	5.61633780156791	6.04744680362096	5.99566161384721	6.07822473640289	5.92212059245343	6.03121716476254	5.93350148683644	6.14308670641159	6.21626731612171	6.09453098517587	6.15557091389353	6.06835228529069
GNLY	4.69429431934271	4.40955135623475	4.75705002875637	4.87791923468376	4.66815189937874	5.0382861232054	4.43515109848588	5.00681402948828	4.55875403813047	4.72096136259247	4.76108455900708	4.69846558574694	4.68037185832212	4.71009487229024	4.95726729264408	4.88106229416988	4.42853099884531	4.56426691092098	4.69567035322577	4.94592068539071
KIAA0408	5.49957112414462	5.78521410891898	5.92594054265688	5.4261703565172	5.34349435846313	5.28679846000483	5.84447596782969	6.22199988496658	4.98415081797463	5.72348539620928	5.37445420646333	4.92855182280722	5.56892791583105	5.11784858765503	4.91320266762697	5.53882942529705	5.92234160989687	5.34963564499775	5.4258030785601	5.21476961974332
ZNF175	5.56792512805741	5.97705300731559	5.85378705789732	5.66762280382506	5.61581830630408	5.83308754886626	6.00341543520125	5.38545299459114	5.81453567652451	5.79502617400786	6.00646398507682	5.99862659995854	5.8232974069696	5.73112502376361	5.85581017205804	5.83951823434138	5.54057472851542	5.72690720496446	5.74763950781699	5.85383231399896
GHR	4.70843694146865	5.42545935268548	4.76739511219418	4.64930764400182	4.51025149936319	4.25670781868154	3.77214527174717	4.82492377833426	4.8276560521586	4.57175589832412	5.19930513186754	4.89041880916257	5.21470684780785	4.8946299296629	4.93166832555668	4.50687414629959	4.51226005967053	5.16498175948674	4.89499577997004	5.01439429773396
SRPX2	4.48480523503027	4.45778824394848	4.53424968924183	4.41908493971304	4.34927901821627	4.38682275106445	4.29439913188076	4.57028364112679	4.57282249520649	4.42374411441956	4.86795362108481	4.35582122391397	4.47176074586329	4.42259355912982	4.71539357060327	4.60057002373241	4.31298379364477	4.45780498539078	4.48655266295364	4.6350861824716
C5	5.38062024364333	5.41024372457055	5.33788026426903	5.374331238951	5.6163598274686	5.13942864347047	4.87340628150601	5.77523110029159	5.74325299811313	5.16094149226118	5.29763314942126	5.31063515160869	5.33258192501856	5.40388957718657	5.66900433345849	5.53757834607457	4.79019384110439	5.39620599688511	5.14543673180062	6.48020551409532
PDE10A	4.68498079434431	4.6008492981997	4.52764020160198	4.60204513879373	4.54101751237964	4.40269899702901	4.57392780645178	4.64034758677366	4.43828567419404	4.57808365349324	4.63461408422808	4.60292971579694	4.56500300120608	4.47993881824965	4.67502413833027	4.57990418576261	4.49063696796445	4.43481086586846	4.57001882219154	4.71637545123295
CYP17A1	5.18079033800232	4.89852872497765	5.01033837412504	5.08777342088055	5.04843275036579	5.30905082694918	5.14517676698427	5.67823048832826	5.21529994370955	5.10455196074373	5.15513576044806	4.89370711730702	4.98941165051004	5.09176255138358	5.41336582899796	5.35760480407037	4.87128188377293	5.07789730066675	4.91215583861225	5.26335722841359
PTPN14	5.17420824359597	4.67144502108977	4.79472978094877	5.03979852507389	5.06491955041382	4.81964261364038	4.77711451516898	5.55469839852731	5.0583646333406	5.12743073022072	5.13811506957994	5.02579676090823	5.07978089451434	4.84633958771662	5.33057888832157	4.82604494071567	5.19101938580817	4.80833986107213	4.72774820358226	5.16669199952044
BTK	5.676657345123	5.11206904183391	5.49521501983696	5.86989396627165	5.77508367849314	6.09473984132257	5.19779861957801	5.4951188637391	5.42680268027317	5.29058824789491	5.79776957463692	5.6039874596882	5.39558460244831	5.48335932681093	5.83207152114481	5.67398246039667	5.40911237280684	5.76942105445263	5.49185920418596	5.79608274690018
GCNT1	5.29908267505583	5.42403628114071	5.26782102523288	5.10032597363588	5.53291037708174	5.48416972985755	5.37216697066771	5.20015489131677	5.21335033293325	5.20935772746219	5.29558056511436	5.33288659735384	5.05734364775918	4.91036738620831	5.45085178611355	5.40026705128618	5.17897141248145	5.16969729498117	5.23437170932641	5.48119614820901
VIL1	4.66337653616043	4.62537024748868	4.6306852105514	4.66912100989853	4.5319434605711	4.82779974292554	4.64655710786645	5.15650023610146	4.82034625136589	4.68265074052507	4.91608072343008	4.72713562986553	4.54454476639148	4.56281861159281	5.03992587070808	4.71364180369474	4.52456027622931	4.47677816869349	4.64709041775991	4.80516344809865
ARHGEF15	5.84313216269914	5.62520639114593	5.70003600825866	5.95489114313609	5.90502063900921	6.08104079684907	5.5070277288175	5.9392080785427	5.43750520371212	5.72344736609182	5.89191319037673	5.74349710222563	5.62620570525769	5.40072936091534	5.96414399495402	5.85912796962878	5.59522168958353	5.61184686056514	5.60638956097831	5.93602908141267
SCN1B	7.22338540968008	7.57164260938836	7.57687113702693	7.2610862370942	7.37384881622652	7.42082165695325	8.11427622688903	7.04871102196514	6.50791930465389	7.24818456108354	7.64520549780001	7.20296525957035	7.04553724170915	7.42626022847969	7.10123009011306	7.23973795298918	7.0668209247392	7.42548848669454	6.84307289535151	7.30222880747833
CPB1	5.1467008662678	4.93524797442018	5.12057753253595	5.04084983501098	4.77001076141945	4.73375905240513	4.96567445554518	5.53310023017502	5.06298694857172	5.06840729566245	5.53933909085897	4.84942082817665	4.75216838267503	4.92471466464911	5.4655809092843	5.48917330865384	4.98716505461058	5.29561863055381	6.17383543254341	6.26025530394453
AIFM1	6.4769233389567	6.12062282189244	6.6664069501116	6.24209095059773	6.37989476801739	5.81243232506425	6.95639013979827	6.50937989853141	6.47539869984183	6.51324982775973	6.63794257359577	6.7452144112387	6.58553255954426	6.57422867098043	6.62060553384985	6.33401637631875	6.37396389245696	6.42037238409174	6.48840738804757	6.1266755099737
TCN1	5.57238033131688	5.34605373566639	5.41399952752977	5.48021803867938	5.51092013764285	5.50849365901063	4.71374760385169	5.78620127102546	5.55755563584706	5.6143262031366	5.87803021497958	5.49540692758265	5.32928595141805	5.34332636534428	5.81175561754802	5.52632962457385	4.96170885262953	5.39154117684466	5.58801365274992	5.52439616982654
ZNF415	6.1063089883944	6.65248622219954	6.22386627444794	6.2615775738861	6.55513026034231	6.38151679637701	6.66876251067038	5.94663287367698	6.27397219444525	6.10628843641139	5.89363850745785	5.9143601953479	6.45771080895068	7.10012364148545	5.98881315483046	6.0946740662251	6.44265389320852	5.67972183906298	6.14140961802186	6.79782778977337
